Player Name                        ;Ping ;Kill ;Assist ;Death ;MVP ;Accuracy ;Score ;Map            ;Date                ;Wait time ;Match duration ; ; ;
KaKashi69                          ;0    ;1    ;0      ;3     ;1   ;50       ;4     ;Nuke           ;2020-11-06 20:08:35 ;01:35     ;08:48          ; ; ;
Clément                            ;0    ;0    ;0      ;2     ;0   ;0        ;0     ;Nuke           ;2020-11-06 20:08:35 ;01:35     ;08:48          ; ; ;
Ilesis                             ;29   ;9    ;1      ;2     ;3   ;22       ;26    ;Nuke           ;2020-11-06 20:08:35 ;01:35     ;08:48          ; ; ;
Loviflo                            ;26   ;8    ;0      ;2     ;6   ;44       ;18    ;Nuke           ;2020-11-06 20:08:35 ;01:35     ;08:48          ; ; ;
666                                ;59   ;9    ;3      ;9     ;4   ;11       ;25    ;Nuke           ;2020-11-05 17:52:12 ;00:23     ;13:22          ; ; ;
МАФІОЗНІК                          ;59   ;7    ;0      ;10    ;3   ;28       ;14    ;Nuke           ;2020-11-05 17:52:12 ;00:23     ;13:22          ; ; ;
Loviflo                            ;15   ;11   ;2      ;8     ;8   ;18       ;24    ;Nuke           ;2020-11-05 17:52:12 ;00:23     ;13:22          ; ; ;
Ilesis                             ;29   ;7    ;2      ;9     ;1   ;0        ;16    ;Nuke           ;2020-11-05 17:52:12 ;00:23     ;13:22          ; ; ;
Pívl                               ;15   ;12   ;1      ;8     ;7   ;25       ;31    ;Nuke           ;2020-11-05 17:32:52 ;01:26     ;16:19          ; ; ;
Jan vochcal stan                   ;32   ;8    ;2      ;13    ;1   ;37       ;18    ;Nuke           ;2020-11-05 17:32:52 ;01:26     ;16:19          ; ; ;
Loviflo                            ;24   ;14   ;0      ;10    ;6   ;14       ;29    ;Nuke           ;2020-11-05 17:32:52 ;01:26     ;16:19          ; ; ;
Ilesis                             ;27   ;7    ;2      ;10    ;2   ;0        ;20    ;Nuke           ;2020-11-05 17:32:52 ;01:26     ;16:19          ; ; ;
Ilesis                             ;27   ;11   ;3      ;9     ;2   ;45       ;28    ;Nuke           ;2020-11-05 17:13:56 ;00:12     ;14:49          ; ; ;
Loviflo                            ;27   ;11   ;3      ;12    ;6   ;18       ;25    ;Nuke           ;2020-11-05 17:13:56 ;00:12     ;14:49          ; ; ;
https://www.youtube.com/c/Mcdmc    ;90   ;17   ;0      ;9     ;5   ;52       ;35    ;Nuke           ;2020-11-05 17:13:56 ;00:12     ;14:49          ; ; ;
Дегенерат                          ;74   ;4    ;5      ;13    ;3   ;50       ;15    ;Nuke           ;2020-11-05 17:13:56 ;00:12     ;14:49          ; ; ;
Loviflo                            ;21   ;14   ;0      ;9     ;4   ;14       ;30    ;Nuke           ;2020-11-05 15:01:48 ;01:17     ;12:11          ; ; ;
Ilesis                             ;27   ;4    ;3      ;12    ;2   ;50       ;13    ;Nuke           ;2020-11-05 15:01:48 ;01:17     ;12:11          ; ; ;
The Fish                           ;23   ;13   ;1      ;9     ;7   ;46       ;31    ;Nuke           ;2020-11-05 15:01:48 ;01:17     ;12:11          ; ; ;
R2Kmoseby                          ;42   ;8    ;0      ;9     ;2   ;0        ;21    ;Nuke           ;2020-11-05 15:01:48 ;01:17     ;12:11          ; ; ;
veron                              ;15   ;14   ;2      ;6     ;7   ;50       ;30    ;Nuke           ;2020-11-05 14:45:56 ;01:32     ;12:17          ; ; ;
miguelrmez                         ;19   ;5    ;0      ;7     ;2   ;40       ;13    ;Nuke           ;2020-11-05 14:45:56 ;01:32     ;12:17          ; ; ;
Ilesis                             ;21   ;9    ;0      ;9     ;2   ;33       ;18    ;Nuke           ;2020-11-05 14:45:56 ;01:32     ;12:17          ; ; ;
Loviflo                            ;13   ;4    ;1      ;10    ;2   ;50       ;9     ;Nuke           ;2020-11-05 14:45:56 ;01:32     ;12:17          ; ; ;
Loviflo                            ;14   ;11   ;2      ;2     ;7   ;36       ;24    ;Nuke           ;2020-11-05 14:30:36 ;01:01     ;11:20          ; ; ;
Ilesis                             ;27   ;5    ;0      ;3     ;2   ;20       ;10    ;Nuke           ;2020-11-05 14:30:36 ;01:01     ;11:20          ; ; ;
Fawkes                             ;20   ;4    ;0      ;9     ;0   ;25       ;8     ;Nuke           ;2020-11-05 14:30:36 ;01:01     ;11:20          ; ; ;
✡LeozitO DOS Taps?✡                ;12   ;1    ;1      ;7     ;0   ;100      ;3     ;Nuke           ;2020-11-05 14:30:36 ;01:01     ;11:20          ; ; ;
®Żydnix ®                          ;27   ;12   ;2      ;10    ;5   ;33       ;28    ;Nuke           ;2020-11-05 14:13:40 ;00:33     ;13:21          ; ; ;
kie                                ;48   ;5    ;1      ;11    ;1   ;60       ;13    ;Nuke           ;2020-11-05 14:13:40 ;00:33     ;13:21          ; ; ;
Loviflo                            ;11   ;13   ;3      ;9     ;7   ;15       ;29    ;Nuke           ;2020-11-05 14:13:40 ;00:33     ;13:21          ; ; ;
Ilesis                             ;11   ;8    ;4      ;8     ;2   ;37       ;24    ;Nuke           ;2020-11-05 14:13:40 ;00:33     ;13:21          ; ; ;
Fullnoicybtw cs.fail               ;62   ;12   ;3      ;5     ;5   ;66       ;27    ;Nuke           ;2020-11-05 13:57:07 ;01:06     ;12:22          ; ; ;
Pfenikx                            ;74   ;9    ;1      ;9     ;4   ;55       ;19    ;Nuke           ;2020-11-05 13:57:07 ;01:06     ;12:22          ; ; ;
Loviflo                            ;14   ;8    ;2      ;11    ;4   ;75       ;18    ;Nuke           ;2020-11-05 13:57:07 ;01:06     ;12:22          ; ; ;
Ilesis                             ;17   ;6    ;2      ;10    ;1   ;16       ;16    ;Nuke           ;2020-11-05 13:57:07 ;01:06     ;12:22          ; ; ;
Loviflo                            ;28   ;15   ;1      ;2     ;7   ;53       ;33    ;Nuke           ;2020-11-05 13:45:56 ;02:20     ;08:05          ; ; ;
Ilesis                             ;27   ;4    ;2      ;2     ;2   ;25       ;10    ;Nuke           ;2020-11-05 13:45:56 ;02:20     ;08:05          ; ; ;
Backelito                          ;24   ;2    ;0      ;9     ;1   ;50       ;9     ;Nuke           ;2020-11-05 13:45:56 ;02:20     ;08:05          ; ; ;
Quarez                             ;18   ;2    ;0      ;10    ;0   ;50       ;4     ;Nuke           ;2020-11-05 13:45:56 ;02:20     ;08:05          ; ; ;
Rafael Caro Quintero               ;43   ;4    ;0      ;9     ;2   ;50       ;8     ;Nuke           ;2020-11-05 13:33:16 ;01:15     ;07:57          ; ; ;
Miki Mouse                         ;16   ;2    ;1      ;9     ;0   ;50       ;5     ;Nuke           ;2020-11-05 13:33:16 ;01:15     ;07:57          ; ; ;
Loviflo                            ;26   ;10   ;1      ;2     ;3   ;30       ;25    ;Nuke           ;2020-11-05 13:33:16 ;01:15     ;07:57          ; ; ;
Ilesis                             ;27   ;8    ;0      ;4     ;6   ;50       ;16    ;Nuke           ;2020-11-05 13:33:16 ;01:15     ;07:57          ; ; ;
I am OldDays                       ;86   ;11   ;0      ;4     ;4   ;45       ;26    ;Nuke           ;2020-11-04 21:20:43 ;01:44     ;10:19          ; ; ;
haizz                              ;16   ;9    ;1      ;7     ;5   ;77       ;21    ;Nuke           ;2020-11-04 21:20:43 ;01:44     ;10:19          ; ; ;
Ilesis                             ;20   ;6    ;2      ;10    ;2   ;0        ;16    ;Nuke           ;2020-11-04 21:20:43 ;01:44     ;10:19          ; ; ;
Loviflo                            ;13   ;5    ;1      ;10    ;2   ;20       ;15    ;Nuke           ;2020-11-04 21:20:43 ;01:44     ;10:19          ; ; ;
Loviflo                            ;27   ;9    ;5      ;12    ;5   ;22       ;23    ;Nuke           ;2020-11-04 20:56:27 ;01:58     ;19:49          ; ; ;
Ilesis                             ;23   ;9    ;1      ;8     ;2   ;33       ;21    ;Nuke           ;2020-11-04 20:56:27 ;01:58     ;19:49          ; ; ;
(m)artt                            ;25   ;14   ;1      ;8     ;5   ;28       ;29    ;Nuke           ;2020-11-04 20:56:27 ;01:58     ;19:49          ; ; ;
cheburek                           ;23   ;6    ;3      ;10    ;4   ;50       ;15    ;Nuke           ;2020-11-04 20:56:27 ;01:58     ;19:49          ; ; ;
D1EGO                              ;21   ;11   ;0      ;10    ;2   ;54       ;22    ;Nuke           ;2020-11-04 18:27:32 ;01:12     ;09:37          ; ; ;
︻デ 一 Red-Bull3DpRo                 ;31   ;1    ;2      ;11    ;1   ;0        ;4     ;Nuke           ;2020-11-04 18:27:32 ;01:12     ;09:37          ; ; ;
Loviflo                            ;18   ;14   ;1      ;4     ;9   ;50       ;29    ;Nuke           ;2020-11-04 18:27:32 ;01:12     ;09:37          ; ; ;
Ilesis                             ;27   ;7    ;3      ;8     ;0   ;28       ;17    ;Nuke           ;2020-11-04 18:27:32 ;01:12     ;09:37          ; ; ;
marafado                           ;16   ;11   ;0      ;11    ;6   ;27       ;24    ;Nuke           ;2020-11-04 18:11:32 ;01:02     ;12:10          ; ; ;
♡Fury♡                             ;65   ;6    ;1      ;9     ;0   ;33       ;13    ;Nuke           ;2020-11-04 18:11:32 ;01:02     ;12:10          ; ; ;
Ilesis                             ;19   ;12   ;2      ;8     ;4   ;41       ;26    ;Nuke           ;2020-11-04 18:11:32 ;01:02     ;12:10          ; ; ;
Loviflo                            ;15   ;8    ;3      ;9     ;5   ;25       ;21    ;Nuke           ;2020-11-04 18:11:32 ;01:02     ;12:10          ; ; ;
Loviflo                            ;27   ;12   ;1      ;7     ;7   ;58       ;27    ;Nuke           ;2020-11-04 17:57:24 ;02:55     ;10:44          ; ; ;
Ilesis                             ;28   ;8    ;0      ;5     ;2   ;37       ;16    ;Nuke           ;2020-11-04 17:57:24 ;02:55     ;10:44          ; ; ;
EASY                               ;31   ;6    ;2      ;9     ;3   ;0        ;16    ;Nuke           ;2020-11-04 17:57:24 ;02:55     ;10:44          ; ; ;
D1no                               ;85   ;6    ;0      ;11    ;1   ;50       ;12    ;Nuke           ;2020-11-04 17:57:24 ;02:55     ;10:44          ; ; ;
TTV-SHXDOW                         ;23   ;14   ;1      ;4     ;6   ;42       ;29    ;Nuke           ;2020-11-04 17:43:08 ;01:04     ;09:05          ; ; ;
fleik.xr                           ;27   ;7    ;5      ;6     ;3   ;71       ;19    ;Nuke           ;2020-11-04 17:43:08 ;01:04     ;09:05          ; ; ;
Loviflo                            ;14   ;7    ;1      ;11    ;4   ;28       ;17    ;Nuke           ;2020-11-04 17:43:08 ;01:04     ;09:05          ; ; ;
Ilesis                             ;24   ;3    ;0      ;10    ;0   ;66       ;8     ;Nuke           ;2020-11-04 17:43:08 ;01:04     ;09:05          ; ; ;
Nap                                ;58   ;6    ;0      ;10    ;1   ;66       ;12    ;Nuke           ;2020-11-04 17:29:48 ;00:28     ;10:13          ; ; ;
Kooi.Z                             ;45   ;3    ;3      ;10    ;2   ;66       ;9     ;Nuke           ;2020-11-04 17:29:48 ;00:28     ;10:13          ; ; ;
Loviflo                            ;13   ;11   ;3      ;6     ;5   ;45       ;25    ;Nuke           ;2020-11-04 17:29:48 ;00:28     ;10:13          ; ; ;
Ilesis                             ;15   ;9    ;3      ;3     ;4   ;11       ;21    ;Nuke           ;2020-11-04 17:29:48 ;00:28     ;10:13          ; ; ;
Loviflo                            ;15   ;11   ;2      ;10    ;7   ;18       ;24    ;Nuke           ;2020-11-04 17:14:28 ;01:16     ;12:17          ; ; ;
Ilesis                             ;27   ;10   ;2      ;8     ;1   ;50       ;24    ;Nuke           ;2020-11-04 17:14:28 ;01:16     ;12:17          ; ; ;
Sorrow                             ;25   ;12   ;1      ;10    ;7   ;33       ;25    ;Nuke           ;2020-11-04 17:14:28 ;01:16     ;12:17          ; ; ;
Nicolas Supiot                     ;31   ;6    ;1      ;11    ;1   ;50       ;13    ;Nuke           ;2020-11-04 17:14:28 ;01:16     ;12:17          ; ; ;
Loviflo                            ;13   ;13   ;3      ;11    ;4   ;46       ;35    ;Nuke           ;2020-11-03 21:03:29 ;01:01     ;10:33          ; ; ;
Ilesis                             ;27   ;7    ;4      ;10    ;3   ;57       ;18    ;Nuke           ;2020-11-03 21:03:29 ;01:01     ;10:33          ; ; ;
Jest shreksownie                   ;46   ;14   ;2      ;8     ;8   ;0        ;34    ;Nuke           ;2020-11-03 21:03:29 ;01:01     ;10:33          ; ; ;
Mistrz jest jeden                  ;46   ;7    ;5      ;12    ;1   ;42       ;19    ;Nuke           ;2020-11-03 21:03:29 ;01:01     ;10:33          ; ; ;
Loviflo                            ;27   ;9    ;4      ;12    ;5   ;22       ;26    ;Nuke           ;2020-11-03 20:44:25 ;01:04     ;15:43          ; ; ;
Ilesis                             ;41   ;10   ;0      ;11    ;2   ;30       ;23    ;Nuke           ;2020-11-03 20:44:25 ;01:04     ;15:43          ; ; ;
ЭжЫк                               ;25   ;11   ;1      ;7     ;6   ;63       ;29    ;Nuke           ;2020-11-03 20:44:25 ;01:04     ;15:43          ; ; ;
Босс Молокосос                     ;23   ;12   ;0      ;12    ;3   ;66       ;24    ;Nuke           ;2020-11-03 20:44:25 ;01:04     ;15:43          ; ; ;
Ilesis                             ;18   ;10   ;2      ;8     ;5   ;40       ;22    ;Nuke           ;2020-11-03 20:29:29 ;01:29     ;11:21          ; ; ;
Loviflo                            ;12   ;9    ;2      ;9     ;4   ;22       ;20    ;Nuke           ;2020-11-03 20:29:29 ;01:29     ;11:21          ; ; ;
A muri1                            ;36   ;11   ;1      ;9     ;2   ;63       ;23    ;Nuke           ;2020-11-03 20:29:29 ;01:29     ;11:21          ; ; ;
KACPERje                           ;25   ;6    ;1      ;10    ;3   ;66       ;13    ;Nuke           ;2020-11-03 20:29:29 ;01:29     ;11:21          ; ; ;
cyA                                ;94   ;13   ;4      ;9     ;7   ;100      ;30    ;Nuke           ;2020-11-03 20:13:05 ;03:00     ;11:46          ; ; ;
SmartLess                          ;95   ;8    ;1      ;8     ;1   ;62       ;17    ;Nuke           ;2020-11-03 20:13:05 ;03:00     ;11:46          ; ; ;
Loviflo                            ;27   ;14   ;0      ;9     ;7   ;42       ;30    ;Nuke           ;2020-11-03 20:13:05 ;03:00     ;11:46          ; ; ;
Ilesis                             ;42   ;3    ;2      ;12    ;1   ;0        ;8     ;Nuke           ;2020-11-03 20:13:05 ;03:00     ;11:46          ; ; ;
Аккуратно                          ;48   ;10   ;0      ;3     ;3   ;40       ;20    ;Nuke           ;2020-11-03 17:22:42 ;01:19     ;06:53          ; ; ;
execute.exe                        ;104  ;9    ;2      ;5     ;6   ;88       ;20    ;Nuke           ;2020-11-03 17:22:42 ;01:19     ;06:53          ; ; ;
Loviflo                            ;23   ;7    ;0      ;9     ;2   ;42       ;14    ;Nuke           ;2020-11-03 17:22:42 ;01:19     ;06:53          ; ; ;
Ilesis                             ;28   ;1    ;0      ;10    ;0   ;100      ;2     ;Nuke           ;2020-11-03 17:22:42 ;01:19     ;06:53          ; ; ;
zahR csgorun.pro                   ;63   ;12   ;3      ;10    ;5   ;66       ;31    ;Nuke           ;2020-11-03 17:03:22 ;01:09     ;15:20          ; ; ;
notorious patrikof                 ;8    ;8    ;2      ;10    ;3   ;62       ;18    ;Nuke           ;2020-11-03 17:03:22 ;01:09     ;15:20          ; ; ;
Loviflo                            ;24   ;14   ;3      ;10    ;7   ;28       ;31    ;Nuke           ;2020-11-03 17:03:22 ;01:09     ;15:20          ; ; ;
Ilesis                             ;27   ;6    ;0      ;10    ;1   ;16       ;12    ;Nuke           ;2020-11-03 17:03:22 ;01:09     ;15:20          ; ; ;
Loviflo                            ;23   ;14   ;0      ;10    ;4   ;14       ;28    ;Nuke           ;2020-11-03 16:45:06 ;01:03     ;14:26          ; ; ;
Ilesis                             ;21   ;5    ;3      ;9     ;4   ;40       ;17    ;Nuke           ;2020-11-03 16:45:06 ;01:03     ;14:26          ; ; ;
DionysiuS                          ;88   ;12   ;1      ;8     ;5   ;33       ;25    ;Nuke           ;2020-11-03 16:45:06 ;01:03     ;14:26          ; ; ;
ĐuŘ4¢ȟ0ƙ                           ;51   ;7    ;5      ;11    ;3   ;57       ;19    ;Nuke           ;2020-11-03 16:45:06 ;01:03     ;14:26          ; ; ;
RedK                               ;63   ;14   ;2      ;1     ;7   ;57       ;30    ;Nuke           ;2020-11-02 21:34:57 ;03:15     ;07:27          ; ; ;
m3r                                ;15   ;4    ;2      ;2     ;2   ;50       ;10    ;Nuke           ;2020-11-02 21:34:57 ;03:15     ;07:27          ; ; ;
Loviflo                            ;29   ;2    ;0      ;9     ;0   ;0        ;4     ;Nuke           ;2020-11-02 21:34:57 ;03:15     ;07:27          ; ; ;
Ilesis                             ;35   ;1    ;0      ;9     ;0   ;100      ;2     ;Nuke           ;2020-11-02 21:34:57 ;03:15     ;07:27          ; ; ;
Ilesis                             ;8    ;10   ;1      ;6     ;4   ;20       ;23    ;Nuke           ;2020-11-02 21:20:33 ;00:34     ;08:59          ; ; ;
Loviflo                            ;4    ;9    ;2      ;5     ;5   ;44       ;20    ;Nuke           ;2020-11-02 21:20:33 ;00:34     ;08:59          ; ; ;
